formula,Temperature,zt
AgPb22SbTe24,400,0.146248883
AgPb22SbTe24,450,0.179689742
AgPb22SbTe24,500,0.200712623
AgPb22SbTe24,550,0.209047829
AgPb22SbTe24,600,0.209054547
AgPb22SbTe24,650,0.205091878
AgPb22SbTe24,700,0.196889862
AgPb22SbTe24,750,0.174920512
AgPb26SbTe28,350,0.132661135
AgPb26SbTe28,400,0.15532294
AgPb26SbTe28,450,0.176296791
AgPb26SbTe28,500,0.205908542
AgPb26SbTe28,550,0.234458215
AgPb26SbTe28,600,0.244888082
AgPb26SbTe28,650,0.225450758
AgPb26SbTe28,700,0.182377277
AgPb26SbTe28,750,0.152545189
AgSb0.98Sn0.02Se2,350,0.366823352
AgSb0.98Sn0.02Se2,400,0.476277721
AgSb0.98Sn0.02Se2,450,0.584680766
AgSb0.98Sn0.02Se2,500,0.698162484
AgSb0.98Sn0.02Se2,550,0.825287776
AgSb0.98Sn0.02Se2,600,0.969252564
AgSb0.98Sn0.02Se2,650,1.120079901
AgSb0.995Sn0.005Se2,350,0.286622954
AgSb0.995Sn0.005Se2,400,0.355411765
AgSb0.995Sn0.005Se2,450,0.418233541
AgSb0.995Sn0.005Se2,500,0.501959833
AgSb0.995Sn0.005Se2,550,0.623349211
AgSb0.995Sn0.005Se2,600,0.746953746
AgSb0.995Sn0.005Se2,650,0.743025503
AgSb0.99Sn0.01Se2,350,0.214725882
AgSb0.99Sn0.01Se2,400,0.305161626
AgSb0.99Sn0.01Se2,450,0.393328579
AgSb0.99Sn0.01Se2,500,0.493936202
AgSb0.99Sn0.01Se2,550,0.644104188
AgSb0.99Sn0.01Se2,600,0.873471949
AgSb0.99Sn0.01Se2,650,1.174308109
AgSbSe2,350,0.193297666
AgSbSe2,400,0.272439642
AgSbSe2,450,0.351683493
AgSbSe2,500,0.428751208
AgSbSe2,550,0.496172184
AgSbSe2,600,0.516372304
AgSbSe2,650,0.396763014
AgSbTe2,300,0.215354299
AgSbTe2,350,0.420756731
AgSbTe2,400,0.641862374
AgSbTe2,450,0.837607722
AgSbTe2,500,0.826076514
AgSbTe2,550,1.482459161
AgSbTe2,600,1.514450287
AgSbTe2,650,1.526253193
AgSn0.975Sn0.025Se2,300,0.10064159
AgSn0.975Sn0.025Se2,350,0.15407065
AgSn0.975Sn0.025Se2,400,0.228185355
AgSn0.975Sn0.025Se2,450,0.316543016
AgSn0.975Sn0.025Se2,500,0.415838603
AgSn0.975Sn0.025Se2,550,0.528943254
AgSn0.975Sn0.025Se2,600,0.667942784
AgSn0.975Sn0.025Se2,650,0.857176193
AgSn15Pb3SbTe20,400,0.114300568
AgSn15Pb3SbTe20,450,0.172465922
AgSn15Pb3SbTe20,500,0.235285671
AgSn15Pb3SbTe20,550,0.296328846
AgSn15Pb3SbTe20,600,0.349845304
AgSn15Pb3SbTe20,650,0.391100983
AgSn18SbTe20,400,0.241229709
AgSn18SbTe20,450,0.27767323
AgSn18SbTe20,500,0.318864591
AgSn18SbTe20,550,0.379015732
AgSn18SbTe20,600,0.461888211
AgSn18SbTe20,650,0.558263177
AgSn3Pb15SbTe20,350,0.214340888
AgSn3Pb15SbTe20,400,0.321179277
AgSn3Pb15SbTe20,450,0.408220138
AgSn3Pb15SbTe20,500,0.455770216
AgSn3Pb15SbTe20,550,0.464183338
AgSn9Pb9SbTe20,350,0.193607555
AgSn9Pb9SbTe20,400,0.279690193
AgSn9Pb9SbTe20,450,0.37960669
AgSn9Pb9SbTe20,500,0.49119466
AgSn9Pb9SbTe20,550,0.602818895
AgSn9Pb9SbTe20,600,0.691431419
AgSn9Pb9SbTe20,650,0.720631545
AgTl3Te2,450,0.031678983
AgTlTe,350,0.03420883
AgTlTe,400,0.083723233
AgTlTe,450,0.158538197
AgTlTe,500,0.303895289
Al0.005Mg2Si,400,0.040429524
Al0.005Mg2Si,450,0.059490341
Al0.005Mg2Si,500,0.078235058
Al0.005Mg2Si,550,0.098727744
Al0.005Mg2Si,600,0.124249394
Al0.005Mg2Si,650,0.157760029
Al0.005Mg2Si,700,0.200360794
Al0.005Mg2Si,750,0.249756062
Al0.005Mg2Si,800,0.298715535
Al0.005Mg2Si,850,0.333536342
Al0.01Mg2Si,400,0.058459851
Al0.01Mg2Si,450,0.092769866
Al0.01Mg2Si,500,0.12639011
Al0.01Mg2Si,550,0.159700941
Al0.01Mg2Si,600,0.197015459
Al0.01Mg2Si,650,0.243565714
Al0.01Mg2Si,700,0.302488917
Al0.01Mg2Si,750,0.371813644
Al0.01Mg2Si,800,0.441446045
Al0.01Mg2Si,850,0.490156054
Al0.02Mg1.98Si,350,0.050275549
Al0.02Mg1.98Si,400,0.078189906
Al0.02Mg1.98Si,450,0.108887453
Al0.02Mg1.98Si,500,0.137487037
Al0.02Mg1.98Si,550,0.164167799
Al0.02Mg1.98Si,600,0.192220054
Al0.02Mg1.98Si,650,0.226096163
Al0.02Mg1.98Si,700,0.269461414
Al0.02Mg1.98Si,750,0.323244896
Al0.02Mg1.98Si,800,0.383690379
Al0.02Mg1.98Si,850,0.440407187
Al0.02Mg2Si,350,0.052950061
Al0.02Mg2Si,400,0.080637935
Al0.02Mg2Si,450,0.109818863
Al0.02Mg2Si,500,0.137310436
Al0.02Mg2Si,550,0.163946367
Al0.02Mg2Si,600,0.192914748
Al0.02Mg2Si,650,0.228096304
Al0.02Mg2Si,700,0.272402646
Al0.02Mg2Si,750,0.326114526
Al0.02Mg2Si,800,0.385220091
Al0.02Mg2Si,850,0.439753138
Al0.04Mg2Si,400,0.044898049
Al0.04Mg2Si,450,0.068624809
Al0.04Mg2Si,500,0.092109642
Al0.04Mg2Si,550,0.116359518
Al0.04Mg2Si,600,0.145138916
Al0.04Mg2Si,650,0.182586032
Al0.04Mg2Si,700,0.230828996
Al0.04Mg2Si,750,0.28760208
Al0.04Mg2Si,800,0.343861915
Al0.04Mg2Si,850,0.381403699
Al0.05La0.5Co4Sb12,400,0.643534941
Al0.05La0.5Co4Sb12,450,0.752093053
Al32Cr1.5Mn32.5Si34,200,0.006828688
Al32Cr1.5Mn32.5Si34,250,0.011568311
Al32Cr1.5Mn32.5Si34,300,0.016139204
Al32Cr12.5Mn31.5Si34,250,0.01431967
Al32Cr2.5Mn31.5Si34,250,0.014837665
Al32Cr2.5Mn31.5Si34,300,0.019437876
Al32Cr2.5Mn31.5Si34,350,0.02492011
Al32Cr2Mn32Si34,250,0.013447821
Al32CrMn33Si34,200,0.004306505
Al32CrMn33Si34,250,0.00719516
Al32CrMn33Si34,300,0.0098623
Al32CrMn33Si34,350,0.011568961
Al32Mn34Si34,100,0.010474336
Al32Mn34Si34,150,0.018346815
Al32Mn34Si34,200,0.024967264
Al33Mn34Si33,100,0.001466118
Al33Mn34Si33,150,0.003414563
Al33Mn34Si33,250,0.009773132
Al66Mn23Si11,200,0.001046903
Al66Mn23Si11,250,0.001730682
Al67Mn23Si10,200,0.000447888
Al67Mn23Si10,250,0.001060771
Al69Mn23Si8,100,0.000403832
AlCCo3,200,0.001024148
As0.003Si,400,0.016421239
As0.003Si,450,0.019011689
As0.003Si,500,0.021166226
As0.003Si,700,0.026960758
As1.925Sn0.075Te3,400,0.286654468
As1.958Bi0.015Te3,150,0.035578862
As1.95Sn0.05Te3,400,0.402104086
As1.965Bi0.035Te3,150,0.038092805
As1.965Bi0.035Te3,400,0.499143554
As1.976Bi0.024Te3,350,0.352400093
As1.976Bi0.024Te3,400,0.50670133
As1.983Bi0.017Te3,350,0.448195836
As1.983Bi0.017Te3,400,0.611634905
As2Te3,300,0.000575819
As2Te3,350,0.321934399
As2Te3,400,0.436656942
Au0.1Na1.2Co2O4,650,0.222169301
Au0.1Na1.2Co2O4,700,0.254508255
Au0.1Na1.2Co2O4,750,0.284719082
Au0.1Na1.2Co2O4,800,0.318216255
Au0.1Na1.2Co2O4,850,0.356975182
Au0.1Na1.2Co2O4,900,0.398941053
Au0.1Na1.2Co2O4,950,0.437437686
AuTe2,350,0.085909988
AuTe2,400,0.089637548
AuTe2,450,0.08933896
AuTe2,500,0.082746725
AuTe2,550,0.072594115
AuTe2,600,0.059009565
Ba0.05Ag0.15Ca2.8Co4O9,400,0.023849991
Ba0.05Ag0.15Ca2.8Co4O9,450,0.028541065
Ba0.05Ag0.15Ca2.8Co4O9,500,0.034393118
Ba0.05Ag0.15Ca2.8Co4O9,550,0.041420787
Ba0.05Ag0.15Ca2.8Co4O9,600,0.049474361
Ba0.05Ag0.15Ca2.8Co4O9,650,0.05831316
Ba0.05Ag0.15Ca2.8Co4O9,700,0.067678917
Ba0.05Ag0.15Ca2.8Co4O9,750,0.077369159
Ba0.05Ag0.15Ca2.8Co4O9,800,0.087310582
Ba0.05Ag0.15Ca2.8Co4O9,850,0.09763244
Ba0.05Ag0.15Ca2.8Co4O9,900,0.108739915
Ba0.05Ag0.15Ca2.8Co4O9,950,0.121387504
Ba0.13Yb0.47Co1.9Fe1.9Sb12,350,0.146926602
Ba0.13Yb0.47Co1.9Fe1.9Sb12,400,0.198666097
Ba0.13Yb0.47Co1.9Fe1.9Sb12,450,0.255430403
Ba0.13Yb0.47Co1.9Fe1.9Sb12,500,0.31679019
Ba0.13Yb0.47Co1.9Fe1.9Sb12,550,0.375352897
Ba0.13Yb0.47Co1.9Fe1.9Sb12,600,0.424666663
Ba0.13Yb0.47Co1.9Fe1.9Sb12,650,0.467124262
Ba0.13Yb0.47Co1.9Fe1.9Sb12,700,0.521867029
Ba0.13Yb0.47Co1.9Fe1.9Sb12,750,0.632688795
Ba0.13Yb0.56Co1.8Fe2.0Sb12,350,0.147328986
Ba0.13Yb0.56Co1.8Fe2.0Sb12,400,0.210095585
Ba0.13Yb0.56Co1.8Fe2.0Sb12,450,0.284523243
Ba0.13Yb0.56Co1.8Fe2.0Sb12,500,0.35184348
Ba0.13Yb0.56Co1.8Fe2.0Sb12,550,0.410805626
Ba0.13Yb0.56Co1.8Fe2.0Sb12,600,0.469377759
Ba0.13Yb0.56Co1.8Fe2.0Sb12,650,0.536447638
Ba0.13Yb0.56Co1.8Fe2.0Sb12,700,0.613523639
Ba0.13Yb0.56Co1.8Fe2.0Sb12,750,0.686435693
Ba0.13Yb0.56Co1.8Fe2.0Sb12,800,0.717036213
Ba0.15Ag0.05Ca2.8Co4O9,400,0.033336383
Ba0.15Ag0.05Ca2.8Co4O9,450,0.037330993
Ba0.15Ag0.05Ca2.8Co4O9,500,0.042011265
Ba0.15Ag0.05Ca2.8Co4O9,550,0.048371456
Ba0.15Ag0.05Ca2.8Co4O9,600,0.056801154
Ba0.15Ag0.05Ca2.8Co4O9,650,0.067251978
Ba0.15Ag0.05Ca2.8Co4O9,700,0.079404283
Ba0.15Ag0.05Ca2.8Co4O9,750,0.092833857
Ba0.15Ag0.05Ca2.8Co4O9,800,0.107178629
Ba0.15Ag0.05Ca2.8Co4O9,850,0.122305364
Ba0.15Ag0.05Ca2.8Co4O9,900,0.138476372
Ba0.15Ag0.05Ca2.8Co4O9,950,0.156516202
Ba0.15Yb0.27Co2.2Fe1.9Sb12,600,0.196689444
Ba0.16Yb0.23Co2.1Fe2.3Sb12,400,0.053959113
Ba0.16Yb0.23Co2.1Fe2.3Sb12,450,0.071292142
Ba0.16Yb0.23Co2.1Fe2.3Sb12,500,0.095084773
Ba0.16Yb0.23Co2.1Fe2.3Sb12,650,0.179869534
Ba0.1Ag0.1Ca2.8Co4O9,550,0.073029606
Ba0.1Ag0.1Ca2.8Co4O9,600,0.093188625
Ba0.1Ag0.1Ca2.8Co4O9,650,0.114742293
Ba0.1Ag0.1Ca2.8Co4O9,700,0.136790935
Ba0.1Ag0.1Ca2.8Co4O9,750,0.158920821
Ba0.1Ag0.1Ca2.8Co4O9,800,0.181392074
Ba0.1Ag0.1Ca2.8Co4O9,850,0.205326567
Ba0.1Ag0.1Ca2.8Co4O9,900,0.232895832
Ba0.1Ag0.1Ca2.8Co4O9,950,0.267508963
Ba0.1Co4Sb11.3Te0.7,350,0.109462459
Ba0.1Co4Sb11.3Te0.7,400,0.144181265
Ba0.1Co4Sb11.3Te0.7,450,0.187737923
Ba0.1Co4Sb11.3Te0.7,500,0.241479825
Ba0.1Co4Sb11.3Te0.7,550,0.29975827
Ba0.1Co4Sb11.3Te0.7,600,0.355175057
Ba0.1Co4Sb11.3Te0.7,650,0.40382909
Ba0.1Co4Sb11.3Te0.7,700,0.450562975
Ba0.1Co4Sb11.3Te0.7,750,0.514209615
Ba0.25Pb0.05Co4Sb11.5Te0.5,350,0.29924718
Ba0.25Pb0.05Co4Sb11.5Te0.5,400,0.391545662
Ba0.25Pb0.05Co4Sb11.5Te0.5,450,0.493714011
Ba0.25Pb0.05Co4Sb11.5Te0.5,500,0.595399613
Ba0.25Pb0.05Co4Sb11.5Te0.5,550,0.689365857
Ba0.25Pb0.05Co4Sb11.5Te0.5,600,0.769594484
Ba0.25Pb0.05Co4Sb11.5Te0.5,650,0.829387925
Ba0.25Pb0.05Co4Sb11.5Te0.5,700,0.859471655
Ba0.27Yb0.18Co2.3Fe1.8Sb12,700,0.386223509
Ba0.27Yb0.25Co2.6Fe1.0Sb12,350,0.061100006
Ba0.27Yb0.25Co2.6Fe1.0Sb12,400,0.08840087
Ba0.27Yb0.25Co2.6Fe1.0Sb12,450,0.118150816
Ba0.27Yb0.25Co2.6Fe1.0Sb12,500,0.150462561
Ba0.27Yb0.25Co2.6Fe1.0Sb12,550,0.185296887
Ba0.27Yb0.25Co2.6Fe1.0Sb12,600,0.221862172
Ba0.27Yb0.25Co2.6Fe1.0Sb12,650,0.258013933
Ba0.27Yb0.25Co2.6Fe1.0Sb12,700,0.289654352
Ba0.27Yb0.25Co2.6Fe1.0Sb12,750,0.310131821
Ba0.27Yb0.25Co2.6Fe1.0Sb12,800,0.309640471
Ba0.28Yb0.47Co2.6Fe1.4Sb12,650,0.349322936
Ba0.32Co4Sb11.7Te0.3,350,0.275548583
Ba0.32Co4Sb11.7Te0.3,400,0.329431387
Ba0.32Co4Sb11.7Te0.3,450,0.382551985
Ba0.32Co4Sb11.7Te0.3,500,0.441005201
Ba0.32Co4Sb11.7Te0.3,550,0.505096934
Ba0.32Co4Sb11.7Te0.3,600,0.57396976
Ba0.32Co4Sb11.7Te0.3,650,0.65022852
Ba0.32Co4Sb11.7Te0.3,700,0.744565927
Ba0.33Yb0.30Co2.6Fe1.6Sb12,600,0.310783012
Ba0.33Yb0.37Co2.7Fe1.6Sb12,350,0.104099392
Ba0.33Yb0.37Co2.7Fe1.6Sb12,400,0.153352585
Ba0.33Yb0.37Co2.7Fe1.6Sb12,450,0.213273142
Ba0.33Yb0.37Co2.7Fe1.6Sb12,500,0.274303318
Ba0.33Yb0.37Co2.7Fe1.6Sb12,550,0.335049737
Ba0.33Yb0.37Co2.7Fe1.6Sb12,600,0.397384798
Ba0.33Yb0.37Co2.7Fe1.6Sb12,650,0.461548074
Ba0.33Yb0.37Co2.7Fe1.6Sb12,700,0.521247714
Ba0.33Yb0.37Co2.7Fe1.6Sb12,750,0.558761844
Ba0.33Yb0.37Co2.7Fe1.6Sb12,800,0.540039971
Ba0.4Co4Sb11.7Te0.3,350,0.254419885
Ba0.4Co4Sb11.7Te0.3,400,0.321695253
Ba0.4Co4Sb11.7Te0.3,450,0.395928707
Ba0.4Co4Sb11.7Te0.3,500,0.473502791
Ba0.4Co4Sb11.7Te0.3,550,0.551471706
Ba0.4Co4Sb11.7Te0.3,650,0.705749298
Ba0.4Co4Sb11.7Te0.3,700,0.787894924
Ba0.4Co4Sb12,350,0.046070456
Ba0.4Co4Sb12,500,0.175295812
Ba0.4Co4Sb12,550,0.263481455
Ba0.74Fe3CoSb12,500,0.496484857
Ba0.74Fe3CoSb12,550,0.563827564
Ba0.74Fe3CoSb12,600,0.634497797
Ba0.74Fe3CoSb12,650,0.717475146
Ba0.74Fe3CoSb12,700,0.809875252
Ba0.74Fe3CoSb12,750,0.908482538
Ba0.74Fe3CoSb12,800,1.021282947
Ba0.83Fe4Sb12,500,0.236843068
Ba0.83Fe4Sb12,550,0.265183151
Ba0.83Fe4Sb12,600,0.390104006
Ba0.83Fe4Sb12,650,0.419263248
Ba0.83Fe4Sb12,700,0.452739174
Ba0.83Fe4Sb12,750,0.335743196
Ba0.83Fe4Sb12,800,0.344567409
Ba0.87Fe4Sb12,500,0.418983108
Ba0.87Fe4Sb12,550,0.463369398
Ba0.87Fe4Sb12,600,0.532609039
Ba0.87Fe4Sb12,650,0.614457758
Ba0.87Fe4Sb12,700,0.687129428
Ba0.87Fe4Sb12,750,0.741263048
Ba0.87Fe4Sb12,800,0.801889731
Ba15.09Ga28.13Ge56.78,550,0.273837553
Ba15.09Ga28.13Ge56.78,600,0.322481037
Ba15.09Ga28.13Ge56.78,650,0.370906755
Ba15.09Ga28.13Ge56.78,700,0.423713451
Ba15.09Ga28.13Ge56.78,750,0.482358302
Ba15.09Ga28.13Ge56.78,800,0.545607755
Ba15.09Ga28.13Ge56.78,850,0.609988368
Ba15.09Ga28.13Ge56.78,900,0.670237641
Ba15.09Ga28.13Ge56.78,950,0.719754857
Ba15.10Ga29.87Ge55.03,550,0.16065511
Ba15.10Ga29.87Ge55.03,600,0.2050785
Ba15.10Ga29.87Ge55.03,650,0.250296939
Ba15.10Ga29.87Ge55.03,700,0.317026271
Ba15.10Ga29.87Ge55.03,750,0.402687656
Ba15.10Ga29.87Ge55.03,950,0.513743923
Ba15.12Ga28.66Ge56.21,750,0.681349186
Ba15.31Ga28.54Ge56.15,600,0.46010825
Ba15.31Ga28.54Ge56.15,650,0.503109441
Ba15.31Ga28.54Ge56.15,700,0.554934608
Ba15.31Ga28.54Ge56.15,750,0.619777357
Ba15.31Ga28.54Ge56.15,800,0.692155395
Ba15.31Ga28.54Ge56.15,850,0.761177261
Ba15.31Ga28.54Ge56.15,900,0.814809053
Ba15.31Ga28.54Ge56.15,950,0.844141151
Ba15.44Ga29.23Ge55.33,650,0.467804903
Ba15.44Ga29.23Ge55.33,850,0.457818455
Ba24Al12Ge88,350,0.061589615
Ba24Al12Ge88,450,0.098189501
Ba24Al12Ge88,500,0.129316432
Ba24Al12Ge88,550,0.167024805
Ba24Al12Ge88,600,0.209847523
Ba24Al12Ge88,650,0.256493649
Ba24Al12Ge88,700,0.305988317
Ba24Al12Ge88,750,0.357812653
Ba24Al12Ge88,800,0.412043696
Ba24Al12Ge88,850,0.469494308
Ba24Al9Ge91,400,0.046758893
Ba24Al9Ge91,450,0.058694456
Ba24Al9Ge91,500,0.072974897
Ba24Al9Ge91,550,0.09110423
Ba24Al9Ge91,600,0.113619438
Ba24Al9Ge91,650,0.140299259
Ba24Al9Ge91,700,0.170372966
Ba24Al9Ge91,750,0.202729143
Ba24Al9Ge91,800,0.23612447
Ba24Al9Ge91,850,0.269392501
Ba24Al9Ge91,900,0.301652445
Ba24Al9Ge91,950,0.332517946
Ba24Al9Ge91,1000,0.362305865
Ba24Ga0Ge100,400,0.017199523
Ba24Ga12Ge88,350,0.090716781
Ba24Ga12Ge88,400,0.109273809
Ba24Ga12Ge88,450,0.139325571
Ba24Ga12Ge88,500,0.181236825
Ba24Ga12Ge88,550,0.233220555
Ba24Ga12Ge88,600,0.292155685
Ba24Ga12Ge88,650,0.354404779
Ba24Ga12Ge88,700,0.416631756
Ba24Ga12Ge88,750,0.476619592
Ba24Ga12Ge88,800,0.534088036
Ba24Ga12Ge88,850,0.591511308
Ba24Ga12Ge88,900,0.654935816
Ba24Ga15Ge85,350,0.121615094
Ba24Ga15Ge85,400,0.176250611
Ba24Ga15Ge85,450,0.239246773
Ba24Ga15Ge85,500,0.314588603
Ba24Ga15Ge85,550,0.403465248
Ba24Ga15Ge85,600,0.504834352
Ba24Ga15Ge85,650,0.61598643
Ba24Ga15Ge85,700,0.733109236
Ba24Ga15Ge85,750,0.85185214
Ba24Ga15Ge85,800,0.967890495
Ba24Ga15Ge85,850,1.077490012
Ba24Ga15Ge85,900,1.17807113
Ba24Ga4Ge96,450,0.032523546
Ba24Ga4Ge96,500,0.043360662
Ba24Ga4Ge96,550,0.056654964
Ba24Ga4Ge96,600,0.071865825
Ba24Ga4Ge96,650,0.087994882
Ba24Ga4Ge96,700,0.103950237
Ba24Ga4Ge96,750,0.118910654
Ba24Ga4Ge96,800,0.132689768
Ba24Ga4Ge96,850,0.146100282
Ba24Ga4Ge96,900,0.161318172
Ba24Ga9Ge91,350,0.039324074
Ba24Ga9Ge91,400,0.049355483
Ba24Ga9Ge91,450,0.062748055
Ba24Ga9Ge91,500,0.081388277
Ba24Ga9Ge91,550,0.105359991
Ba24Ga9Ge91,600,0.133504669
Ba24Ga9Ge91,650,0.16398169
Ba24Ga9Ge91,700,0.194828612
Ba24Ga9Ge91,750,0.22452145
Ba24Ga9Ge91,800,0.25253495
Ba24Ga9Ge91,850,0.279902867
Ba24Ga9Ge91,900,0.309778236
Ba24In0Ge100,600,0.045951647
Ba24In12Ge88,350,0.08102546
Ba24In12Ge88,400,0.109262394
Ba24In12Ge88,450,0.139076803
Ba24In12Ge88,500,0.17466231
Ba24In12Ge88,550,0.216685892
Ba24In12Ge88,600,0.263315383
Ba24In12Ge88,650,0.311246971
Ba24In12Ge88,700,0.356732696
Ba24In12Ge88,750,0.396607952
Ba24In12Ge88,800,0.429318985
Ba24In12Ge88,850,0.455950393
Ba24In4Ge96,550,0.056260134
Ba24In4Ge96,600,0.068840718
Ba24In4Ge96,650,0.08184887
Ba24In4Ge96,700,0.096059513
Ba24In4Ge96,750,0.112207011
Ba24In4Ge96,800,0.130481198
Ba24In4Ge96,850,0.150023405
Ba24In4Ge96,900,0.168422486
Ba5.19Nd8.54Ti18O54,850,0.137191731
Ba5.19Nd8.54Ti18O54,900,0.147078898
Ba5.19Nd8.54Ti18O54,950,0.154987747
Ba7.7B0.1887Al14.8Si31.0,500,0.024768811
Ba7.7B0.1887Al14.8Si31.0,550,0.030717021
Ba7.7B0.1887Al14.8Si31.0,600,0.037774356
Ba7.7B0.1887Al14.8Si31.0,850,0.092980409
Ba7.7B0.1887Al14.8Si31.0,900,0.109776139
Ba7.8B0.1699Al14.6Si31.2,500,0.034447908
Ba7.8B0.1699Al14.6Si31.2,550,0.043045778
Ba7.8B0.1699Al14.6Si31.2,600,0.053364222
Ba7.8B0.1699Al14.6Si31.2,650,0.065606766
Ba7.8B0.1699Al14.6Si31.2,700,0.079952257
Ba7.8B0.1699Al14.6Si31.2,750,0.096426459
Ba7.8B0.1699Al14.6Si31.2,800,0.11477366
Ba7.8B0.1699Al14.6Si31.2,850,0.134328267
Ba7.8B0.1699Al14.6Si31.2,900,0.153886413
Ba7.96Ga15.90Cu0.000Sn30.10,350,0.565897635
Ba7.96Ga15.90Cu0.000Sn30.10,400,0.694046956
Ba7.96Ga15.90Cu0.000Sn30.10,450,0.782160011
Ba7.96Ga15.90Cu0.000Sn30.10,500,0.800632429
Ba7.96Ga15.90Cu0.000Sn30.10,550,0.737497745
Ba7.96Ga15.9In0Sn30.1,350,0.584924712
Ba7.96Ga15.9In0Sn30.1,400,0.703703748
Ba7.96Ga15.9In0Sn30.1,450,0.803141014
Ba7.96Ga15.9In0Sn30.1,500,0.834115994
Ba7.96Ga15.9In0Sn30.1,550,0.758080194
Ba7.98Ga15.80Cu0.018Sn30.19,350,0.625774119
Ba7.98Ga15.80Cu0.018Sn30.19,400,0.786982546
Ba7.98Ga15.80Cu0.018Sn30.19,450,0.951968438
Ba7.98Ga15.80Cu0.018Sn30.19,500,1.065786075
Ba7.98Ga15.80Cu0.018Sn30.19,550,1.06648456
Ba7.99Ga15.80Cu0.033Sn30.17,350,0.743704054
Ba7.99Ga15.80Cu0.033Sn30.17,400,0.959658706
Ba7.99Ga15.80Cu0.033Sn30.17,450,1.165809171
Ba7.99Ga15.80Cu0.033Sn30.17,500,1.314588604
Ba7.99Ga15.80Cu0.033Sn30.17,550,1.34108371
Ba8.00Ga15.80Cu0.020Sn30.09,350,0.788257887
Ba8.00Ga15.80Cu0.020Sn30.09,400,0.997457834
Ba8.00Ga15.80Cu0.020Sn30.09,450,1.209489739
Ba8.00Ga15.80Cu0.020Sn30.09,500,1.337053615
Ba8.00Ga15.80Cu0.020Sn30.09,550,1.292736766
Ba8.01Ga15.83Zn0.019Sn30.15,350,0.390014101
Ba8.01Ga15.83Zn0.019Sn30.15,400,0.494804223
Ba8.01Ga15.83Zn0.019Sn30.15,450,0.569839875
Ba8.01Ga15.83Zn0.019Sn30.15,500,0.573363218
Ba8.01Ga15.83Zn0.019Sn30.15,550,0.509476277
Ba8.01Ga15.89Zn0.006Sn30.1,350,0.662618664
Ba8.01Ga15.89Zn0.006Sn30.1,400,0.792377281
Ba8.01Ga15.89Zn0.006Sn30.1,450,0.906638272
Ba8.01Ga15.89Zn0.006Sn30.1,500,0.968622199
Ba8.01Ga15.89Zn0.006Sn30.1,550,0.923204029
Ba8.01Ga15.8In0.1Sn30.1,350,0.566832838
Ba8.01Ga15.8In0.1Sn30.1,400,0.718179193
Ba8.01Ga15.8In0.1Sn30.1,450,0.855552835
Ba8.01Ga15.8In0.1Sn30.1,500,0.933490411
Ba8.01Ga15.8In0.1Sn30.1,550,0.904142233
Ba8.0B0.1679Al14.3Si31.4,500,0.046315769
Ba8.0B0.1679Al14.3Si31.4,550,0.053868344
Ba8.0B0.1679Al14.3Si31.4,600,0.062111139
Ba8.0B0.1679Al14.3Si31.4,650,0.071422292
Ba8.0B0.1679Al14.3Si31.4,700,0.082007199
Ba8.0B0.1679Al14.3Si31.4,750,0.093965807
Ba8.0B0.1679Al14.3Si31.4,800,0.107359909
Ba8.0B0.1679Al14.3Si31.4,850,0.122280436
Ba8.0B0.1679Al14.3Si31.4,900,0.13891475
Ba8.0B0.320Al14.2Si30.5,500,0.037303246
Ba8.0B0.320Al14.2Si30.5,550,0.045292177
Ba8.0B0.320Al14.2Si30.5,600,0.055045241
Ba8.0B0.320Al14.2Si30.5,650,0.066439488
Ba8.0B0.320Al14.2Si30.5,700,0.079231574
Ba8.0B0.320Al14.2Si30.5,750,0.093215366
Ba8.0B0.320Al14.2Si30.5,800,0.108379542
Ba8.0B0.320Al14.2Si30.5,850,0.125065204
Ba8.0B0.320Al14.2Si30.5,900,0.144123474
Ba8Au1Ga13Ge32,400,0.029374265
Ba8Au2Ga10Ge34,550,0.060531808
Ba8Au4.10Si41.90,450,0.007906199
Ba8Au4.10Si41.90,500,0.011439105
Ba8Au4.85Si41.15,350,0.006472247
Ba8Au4.85Si41.15,400,0.0090582
Ba8Au4.85Si41.15,450,0.012236996
Ba8Au4.85Si41.15,500,0.015783219
Ba8Au4.85Si41.15,550,0.019480367
Ba8Au4.85Si41.15,600,0.023130105
Ba8Au4.85Si41.15,650,0.026561514
Ba8Au5.14Si40.86,350,0.087659666
Ba8Au5.14Si40.86,400,0.110365178
Ba8Au5.14Si40.86,450,0.119540555
Ba8Au5.33Ge40.67,400,0.046484173
Ba8Au5.43Si40.57,450,0.118544331
Ba8Au5.59Si40.41,350,0.114534187
Ba8Au5.59Si40.41,400,0.149779924
Ba8Au5.59Si40.41,450,0.180047128
Ba8Au5.59Si40.41,500,0.200328302
Ba8Au5.59Si40.41,550,0.210857902
Ba8Au5.59Si40.41,600,0.213383921
Ba8Au5.59Si40.41,650,0.20743948
Ba8Au5Ga1Ge40,400,0.058631837
Ba8Au6.10Si39.90,350,0.065047844
Ba8Au6.10Si39.90,400,0.081281301
Ba8Au6.10Si39.90,450,0.09783461
Ba8Au6.10Si39.90,500,0.116920972
Ba8Au6.10Si39.90,550,0.138431424
Ba8Au6.10Si39.90,600,0.158991734
Ba8Au6.10Si39.90,650,0.171019302
Ba8Cu3.5Ge41In1.5,450,0.065685178
Ba8Cu3.5Ge41In1.5,500,0.083991524
